X_u,Y_u,Z_u,RxTime_s
-2699650.5307157054,-4293426.7723972155,3854786.918690215,406633.0
-2699656.073447377,-4293422.611700884,3854786.4913886427,406634.0
-2699661.3774889396,-4293420.024666797,3854789.6782957027,406635.0
-2699670.0572955413,-4293421.676859636,3854791.712050025,406636.0
-2699673.012338231,-4293417.084165798,3854791.6756856935,406637.0
-2699677.919474731,-4293413.584360896,3854791.610666662,406638.0
-2699680.858066337,-4293408.2662124,3854791.2878385666,406639.0
-2699682.8696151953,-4293401.644915446,3854791.769321103,406640.0
-2699692.1445069,-4293402.741056864,3854794.701604794,406641.0
-2699695.5681326864,-4293396.380081184,3854793.8389736773,406642.0
-2699699.9027500334,-4293394.349164,3854797.1103393366,406643.0
-2699705.5666029616,-4293389.963732636,3854798.854075503,406644.0
-2699712.524118882,-4293389.442076429,3854800.9835496997,406645.0
-2699714.401733442,-4293382.870832626,3854804.6954427958,406646.0
-2699720.0152063738,-4293378.085390745,3854798.5456909537,406647.0
-2699727.049350592,-4293377.052824076,3854801.404643104,406648.0
-2699732.800298142,-4293374.289731987,3854799.476054687,406649.0
-2699740.1971133677,-4293370.074394072,3854797.10218946,406650.0
-2699742.742084183,-4293365.470565737,3854800.751764472,406651.0
-2699748.4948910847,-4293364.258642847,3854804.975707718,406652.0
-2699746.3981487746,-4293356.626117237,3854807.990795101,406653.0
-2699750.500348529,-4293352.039743607,3854808.1125354753,406654.0
-2699756.257287278,-4293349.510362518,3854807.2386842677,406655.0
-2699758.728462676,-4293342.241970182,3854809.416934949,406656.0
-2699770.067076972,-4293346.011944492,3854809.3713349486,406657.0
-2699777.9667698233,-4293342.20168861,3854810.063063072,406658.0
-2699778.702003381,-4293336.616057154,3854811.954072332,406659.0
-2699783.4618990393,-4293333.590595907,3854812.3266441273,406660.0
-2699786.6803425173,-4293329.824101461,3854814.681436148,406661.0
-2699792.7100785086,-4293326.876751227,3854817.6264387765,406662.0
-2699794.1612540977,-4293319.682356817,3854818.888887904,406663.0
-2699794.869173249,-4293314.001731491,3854817.570648776,406664.0
-2699801.5726162414,-4293314.459784427,3854819.8288315856,406665.0
-2699805.0803027363,-4293310.563578771,3854820.4854614204,406666.0
-2699810.097073498,-4293308.714071537,3854823.6903828876,406667.0
-2699814.4299026006,-4293304.784069716,3854824.001894074,406668.0
-2699814.4981136196,-4293297.719135254,3854826.756650978,406669.0
-2699821.1009540632,-4293297.4360169815,3854825.4575175606,406670.0
-2699826.247727754,-4293299.444083926,3854826.1907472266,406671.0
-2699830.4082203982,-4293296.747441353,3854824.214428058,406672.0
-2699833.3524159533,-4293296.046174602,3854823.9405449512,406673.0
-2699838.0147369727,-4293289.743469893,3854825.280279237,406674.0
-2699839.2864255155,-4293283.83880672,3854824.4868205045,406675.0
-2699845.9966243207,-4293282.678883562,3854829.6288984087,406676.0
-2699846.3907081974,-4293276.326472194,3854829.2708573467,406677.0
-2699851.472950599,-4293274.341834846,3854828.771064222,406678.0
-2699855.5139769,-4293271.577103011,3854829.6781927254,406679.0
-2699862.6932887714,-4293269.043240005,3854830.7724638437,406680.0
-2699867.4393986836,-4293266.135191257,3854835.3911966966,406681.0
-2699868.057177888,-4293259.117543761,3854836.4137076046,406682.0
-2699871.2128095697,-4293254.011937792,3854836.59325942,406683.0
-2699877.0853116624,-4293252.523952799,3854838.2716055186,406684.0
-2699882.4704387356,-4293251.946761632,3854844.0721082045,406685.0
-2699884.6380769154,-4293244.898713863,3854842.590886997,406686.0
-2699887.5303859026,-4293243.278382788,3854844.6359649156,406687.0
-2699890.8516817684,-4293240.026172402,3854847.8803292746,406688.0
-2699899.69618489,-4293237.140444856,3854846.31447948,406689.0
-2699900.6264414242,-4293228.640040179,3854846.9558506627,406690.0
-2699906.809258157,-4293228.972548351,3854843.570240632,406691.0
-2699907.2622962967,-4293224.481395926,3854849.647539226,406692.0
-2699912.859147716,-4293219.312058965,3854849.0650725034,406693.0
-2699916.9241103535,-4293220.512726433,3854849.7516971272,406694.0
-2699921.607288719,-4293217.797280477,3854852.102959376,406695.0
-2699927.482055522,-4293212.802689916,3854852.437479513,406696.0
-2699932.1787526575,-4293210.022401575,3854854.540975027,406697.0
-2699934.7380851503,-4293207.848965844,3854854.4564281674,406698.0
-2699938.105686093,-4293206.316856402,3854857.2160062245,406699.0
-2699937.4144632667,-4293200.38267133,3854860.474395596,406700.0
-2699932.504699261,-4293187.918652823,3854860.6403540615,406701.0
-2699935.2741876743,-4293186.710488438,3854860.7567631057,406702.0
-2699936.5010838676,-4293186.267101286,3854872.097310482,406703.0
-2699937.4097503386,-4293180.23914847,3854873.6635816065,406704.0
-2699935.7591011883,-4293182.8139045695,3854881.6929680854,406705.0
-2699936.4918731027,-4293176.51926604,3854887.641614453,406706.0
-2699936.5221931576,-4293172.675666139,3854882.2471221965,406707.0
-2699942.61037374,-4293170.787921181,3854886.2547427495,406708.0
-2699941.8403719966,-4293166.064210127,3854898.432347856,406709.0
-2699945.816469935,-4293163.238824294,3854896.297834582,406710.0
-2699949.59675732,-4293160.012324634,3854892.3906704755,406711.0
-2699954.4253498134,-4293158.196623507,3854893.023258659,406712.0
-2699956.2044346742,-4293150.366784426,3854897.60283547,406713.0
-2699961.3156318646,-4293151.803084239,3854905.7350430894,406714.0
-2699967.0286234226,-4293146.993943439,3854906.7513526133,406715.0
-2699971.92019588,-4293140.527841505,3854894.6396073154,406716.0
-2699974.586659728,-4293136.764031573,3854895.3627943397,406717.0
-2699978.0745527796,-4293133.478862467,3854897.8514286694,406718.0
-2699982.6704208627,-4293135.212835831,3854901.063860055,406719.0
-2699980.627526327,-4293125.439023555,3854902.2561027617,406720.0
-2699984.0290918043,-4293126.059564036,3854903.4098629053,406721.0
-2699989.825973019,-4293125.755920934,3854903.6247554757,406722.0
-2699988.5987901064,-4293119.053458533,3854902.7059240513,406723.0
-2699988.2856559865,-4293112.827849007,3854903.554911611,406724.0
-2699992.380971646,-4293107.862681756,3854909.3095699013,406725.0
-2699993.6999684316,-4293100.8615332125,3854920.165698543,406726.0
-2700000.9786182623,-4293101.900133337,3854921.1674379488,406727.0
-2700002.2442870606,-4293097.493800995,3854921.2717008586,406728.0
-2700008.5694557116,-4293091.774081825,3854910.344114737,406729.0
-2700012.595239377,-4293086.725216354,3854910.219112317,406730.0
-2700011.739829862,-4293079.706229821,3854908.1577517805,406731.0
-2700019.9864080464,-4293080.087750704,3854906.6782360207,406732.0
-2700027.5484193265,-4293079.07608394,3854906.9998323172,406733.0
-2700033.153329793,-4293077.20298711,3854908.475795606,406734.0
-2700041.3789029247,-4293083.661131556,3854912.9332227795,406735.0
-2700047.4989812346,-4293079.409572491,3854911.1066193194,406736.0
-2700054.8172289496,-4293078.809470936,3854914.230305458,406737.0
-2700055.0606495123,-4293073.310444206,3854915.7101995405,406738.0
-2700059.135809941,-4293071.064449628,3854916.373992647,406739.0
-2700061.180530364,-4293068.253347706,3854920.301924286,406740.0
-2700066.1037720675,-4293065.358736958,3854922.3351831757,406741.0
-2700071.449598553,-4293063.205333887,3854919.9427001704,406742.0
-2700072.452345526,-4293057.307646886,3854926.304977618,406743.0
-2700076.2084192554,-4293049.424933481,3854930.8684534207,406744.0
-2700075.9412450353,-4293040.5278881015,3854928.5753354696,406745.0
-2700068.2546633366,-4293027.067300999,3854924.1972711906,406746.0
-2700074.393968607,-4293026.223894057,3854927.045428255,406747.0
-2700079.17277624,-4293023.861697613,3854930.433396857,406748.0
-2700086.103684943,-4293023.269783886,3854930.2905818294,406749.0
-2700091.8442739206,-4293023.031727905,3854931.0505891494,406750.0
-2700091.829409886,-4293019.902691716,3854934.99052949,406751.0
-2700086.9265994257,-4293014.883423737,3854933.209926023,406752.0
-2700085.3839670103,-4293014.588485581,3854934.1215980016,406753.0
-2700081.419923925,-4293008.5447961185,3854942.4727392816,406754.0
-2700080.308126645,-4293010.429146117,3854944.54092152,406755.0
-2700079.1345088705,-4293013.563518771,3854949.2533866055,406756.0
-2700080.6765883258,-4293015.676290184,3854953.967779704,406757.0
-2700081.167064996,-4293008.096756602,3854958.373766945,406758.0
-2700091.523706209,-4293011.390501315,3854961.6249304935,406759.0
-2700092.9088265146,-4293006.709932556,3854960.814346838,406760.0
-2700092.501245942,-4293001.9629678605,3854960.988921446,406761.0
-2700098.0090544582,-4293001.506666507,3854962.432889823,406762.0
-2700100.6037028553,-4292998.831737755,3854959.488518379,406763.0
-2700099.439928292,-4292994.484401364,3854960.728379184,406764.0
-2700095.095207258,-4292990.215256423,3854965.6851206524,406765.0
-2700090.525232794,-4292989.402777076,3854964.989926316,406766.0
-2700095.1336173,-4292991.551937711,3854969.896780874,406767.0
-2700095.057983851,-4292990.602933865,3854970.098249558,406768.0
-2700094.424817545,-4292990.555782915,3854975.2874288103,406769.0
-2700092.1656484553,-4292987.165569626,3854978.0443606386,406770.0
-2700090.6484176167,-4292984.239373981,3854981.3394499808,406771.0
-2700087.2982287374,-4292976.304855814,3854983.908603562,406772.0
-2700084.259208895,-4292974.066890751,3854988.9460950536,406773.0
-2700080.826604672,-4292969.146800438,3854992.5297032828,406774.0
-2700076.6293748287,-4292971.574803726,3855006.530798884,406775.0
-2700076.316769515,-4292969.228847224,3855006.4799363324,406776.0
-2700076.2788392007,-4292963.302637805,3855001.81593533,406777.0
-2700077.468375836,-4292961.215515976,3855001.7384964814,406778.0
-2700082.8136069104,-4292962.08749274,3855003.130160084,406779.0
-2700088.7676093406,-4292960.154223111,3855002.1634277073,406780.0
-2700096.829167588,-4292960.615678498,3855002.679999688,406781.0
-2700100.1280547716,-4292958.498922118,3855000.8721424406,406782.0
-2700101.0881241304,-4292952.1844229605,3855002.2033532807,406783.0
-2700105.685669534,-4292944.742498029,3855004.109664784,406784.0
-2700115.4274981897,-4292946.508159881,3854998.470735813,406785.0
-2700119.508009948,-4292942.183483909,3854994.3194560455,406786.0
-2700117.270236684,-4292934.053214063,3855005.947785961,406787.0
-2700122.6320971083,-4292934.655483829,3855011.321019721,406788.0
-2700126.7806465416,-4292930.997218898,3855008.074850056,406789.0
-2700131.4362139017,-4292928.884421311,3855008.673000902,406790.0
-2700136.963958239,-4292922.704460071,3855015.412196205,406791.0
-2700141.149948069,-4292916.2391663585,3855012.587631977,406792.0
-2700141.961671476,-4292909.274563832,3855013.1159270247,406793.0
-2700146.684857927,-4292908.843893489,3855022.0197808077,406794.0
-2700151.5751294782,-4292907.735999826,3855022.099129085,406795.0
-2700156.3753126296,-4292903.0599099845,3855023.044359032,406796.0
-2700165.7687276714,-4292905.8315408835,3855014.725469,406797.0
-2700168.102416515,-4292897.3498786185,3855013.8175355657,406798.0
-2700174.485600293,-4292895.866144289,3855016.1486990643,406799.0
-2700179.8437620294,-4292891.783643237,3855016.8461369337,406800.0
-2700184.7624477698,-4292888.508580092,3855019.0561603303,406801.0
-2700190.4486976615,-4292885.522482248,3855017.7000932368,406802.0
-2700193.894231284,-4292881.687318459,3855021.6827233187,406803.0
-2700203.0624676906,-4292877.3432019055,3855003.82817763,406804.0
-2700201.6920147203,-4292870.93094655,3855022.4112484604,406805.0
-2700204.855297004,-4292867.633720006,3855024.0430238526,406806.0
-2700209.5675741117,-4292863.065558322,3855027.1023990065,406807.0
-2700214.8264623047,-4292858.836804893,3855026.9759614565,406808.0
-2700218.7005630005,-4292856.187968778,3855029.531011537,406809.0
-2700223.922494534,-4292852.091331086,3855036.1916225664,406810.0
-2700226.2215245822,-4292845.130977096,3855032.9762698025,406811.0
-2700229.15882379,-4292840.8962184135,3855034.302848645,406812.0
-2700233.422717454,-4292838.712633572,3855039.317993293,406813.0
-2700238.245118763,-4292834.71079322,3855035.7689023796,406814.0
-2700240.281710774,-4292829.908482292,3855036.438955433,406815.0
-2700244.610285149,-4292828.467190014,3855037.7783974377,406816.0
-2700249.3444031766,-4292827.195528687,3855043.195416174,406817.0
-2700253.121392753,-4292824.838416142,3855045.0300884796,406818.0
-2700261.9988016086,-4292825.290811755,3855046.613468025,406819.0
-2700263.6133885193,-4292822.3864964815,3855052.6220951322,406820.0
-2700270.585457769,-4292825.656935005,3855065.558373071,406821.0
-2700274.1163565656,-4292823.108866238,3855069.2410245803,406822.0
-2700278.128513037,-4292814.989928563,3855050.216337868,406823.0
-2700285.1450687973,-4292812.368515095,3855050.1395650837,406824.0
-2700285.9126527417,-4292806.357016125,3855070.763623845,406825.0
-2700289.489591053,-4292799.419589964,3855055.5030594664,406826.0
-2700295.517780854,-4292793.608864995,3855055.17127639,406827.0
-2700300.5429325416,-4292797.315904241,3855055.6220926465,406828.0
-2700304.159546506,-4292791.412014577,3855055.34855026,406829.0
-2700308.577896852,-4292789.059300007,3855056.0455861273,406830.0
-2700313.0859254594,-4292786.549116817,3855056.3768709535,406831.0
-2700316.278726417,-4292776.955481569,3855055.363555365,406832.0
-2700315.5613622833,-4292770.507036347,3855056.6789439474,406833.0
-2700320.934719245,-4292769.964862865,3855055.9109655363,406834.0
-2700322.3479136648,-4292762.182324216,3855054.1437919037,406835.0
-2700321.5897060875,-4292758.232106915,3855064.8779389374,406836.0
-2700328.1712690657,-4292771.228874019,3855072.34298338,406837.0
-2700331.5596606648,-4292768.522200532,3855073.0293855434,406838.0
-2700331.6276022745,-4292767.717600901,3855079.7926451983,406839.0
-2700332.334540092,-4292765.603145214,3855079.2838646183,406840.0
-2700330.764594901,-4292767.504862018,3855077.5917617646,406841.0
-2700330.0029925224,-4292769.301515313,3855082.0987694273,406842.0
-2700330.1258110073,-4292769.029134453,3855078.5621641465,406843.0
-2700330.5946451295,-4292770.853002099,3855087.3604987846,406844.0
-2700328.5070434604,-4292768.00037255,3855088.894406673,406845.0
-2700327.292710879,-4292767.446763141,3855089.8890493023,406846.0
-2700306.8031442757,-4292754.989305204,3855094.3799312254,406847.0
-2700305.3059766646,-4292753.178226101,3855096.000709373,406848.0
-2700305.910070964,-4292751.254447307,3855096.5803599157,406849.0
-2700304.341116635,-4292752.718781896,3855100.3738009683,406850.0
-2700294.132185958,-4292732.624555578,3855102.6320287297,406851.0
-2700283.9310407713,-4292726.466398008,3855103.7814905453,406852.0
-2700277.297743509,-4292728.419928051,3855110.8304279386,406853.0
-2700271.2249322706,-4292729.681783955,3855114.22141322,406854.0
-2700285.3384277658,-4292786.814320271,3855118.8665010063,406855.0
-2700279.3485578108,-4292780.147445763,3855119.0008798507,406856.0
-2700263.4095901744,-4292746.312424977,3855119.796308171,406857.0
-2700268.48204928,-4292766.2006600415,3855143.2113490477,406858.0
-2700260.185467029,-4292735.073234523,3855147.3759650304,406859.0
-2700260.8896763176,-4292732.701873121,3855150.6313274303,406860.0
-2700256.53140879,-4292724.154628983,3855140.2255325965,406861.0
-2700258.762938796,-4292720.7239957135,3855159.734025614,406862.0
-2700261.814655098,-4292717.5645853905,3855146.297866546,406863.0
-2700268.519919303,-4292719.609659317,3855149.968179107,406864.0
-2700266.6614241595,-4292710.800704937,3855152.826655921,406865.0
-2700266.88458376,-4292702.426613685,3855153.0898831263,406866.0
-2700264.4894387918,-4292692.655406858,3855159.350957776,406867.0
-2700266.3225956713,-4292691.019287172,3855167.6745240465,406868.0
-2700272.3230416602,-4292694.02680505,3855170.763255916,406869.0
-2700272.5863025454,-4292693.664584809,3855156.544310746,406870.0
-2700268.413625939,-4292688.082872343,3855157.051675114,406871.0
-2700277.259642211,-4292695.767789786,3855152.9683773713,406872.0
-2700270.788550747,-4292688.156625597,3855156.4271987476,406873.0
-2700266.0197384465,-4292682.203396576,3855151.9500950263,406874.0
-2700271.4098741864,-4292693.160932468,3855162.004479161,406875.0
-2700272.707799993,-4292695.9124619765,3855160.476872539,406876.0
-2700258.259918142,-4292681.824813651,3855159.706010368,406877.0
-2700268.17951798,-4292690.729518812,3855154.9834423303,406878.0
-2700267.273583719,-4292691.6426581405,3855156.361787278,406879.0
-2700275.2121549435,-4292715.715329483,3855160.5243796655,406880.0
-2700283.159720243,-4292727.935355013,3855163.4503315543,406881.0
-2700282.9708184665,-4292728.655048863,3855167.4963204446,406882.0
-2700287.8380214493,-4292741.354805055,3855162.244494153,406883.0
-2700273.0704549775,-4292697.212094121,3855150.675824636,406884.0
-2700280.1080189347,-4292725.7883165255,3855157.468971858,406885.0
-2700279.726508093,-4292716.650905004,3855159.3468756126,406886.0
-2700276.078533388,-4292700.730662651,3855161.745076853,406887.0
-2700270.811660398,-4292697.26154911,3855164.668960135,406888.0
-2700272.40312794,-4292700.65219145,3855164.9191792645,406889.0
-2700263.452195448,-4292692.50332296,3855164.7431453047,406890.0
-2700273.7325556,-4292709.12386613,3855161.863299349,406891.0
-2700268.2251225626,-4292695.1709118,3855163.849284182,406892.0
-2700269.544011847,-4292694.185852199,3855162.4056159947,406893.0
-2700278.6563983588,-4292717.991032227,3855160.2783993506,406894.0
-2700284.3230626066,-4292717.421316484,3855153.809695125,406895.0
-2700289.793036749,-4292721.25484363,3855151.5929951835,406896.0
-2700284.627524296,-4292712.64669291,3855154.3712517535,406897.0
-2700291.0520152813,-4292726.951866192,3855155.9901473927,406898.0
-2700268.066882978,-4292705.764928572,3855155.9131264477,406899.0
-2700274.0010405686,-4292706.181135632,3855157.194160254,406900.0
-2700274.1978051006,-4292705.430603397,3855150.9497903697,406901.0
