X_u,Y_u,Z_u,RxTime_s
-2699370.033535299,-4292235.068392551,3856069.2024964863,251454.0
-2699369.1978411484,-4292235.558403122,3856067.6761944103,251455.0
-2699367.3071220983,-4292233.780808964,3856068.1580418246,251456.0
-2699370.5939628403,-4292235.74371204,3856073.155012914,251457.0
-2699376.4837608146,-4292238.905389033,3856075.8688863735,251458.0
-2699360.4452976156,-4292229.497149889,3856047.5412680022,251459.0
-2699364.3778387466,-4292231.2421444375,3856058.5090567996,251460.0
-2699363.46977018,-4292233.790027883,3856064.619928774,251461.0
-2699365.5779552064,-4292232.648016699,3856065.3113384903,251462.0
-2699367.3660681406,-4292231.368192589,3856064.94936105,251463.0
-2699368.66289935,-4292232.140045971,3856062.8665929516,251464.0
-2699369.5700966776,-4292230.971472387,3856061.102503523,251465.0
-2699371.6104267878,-4292232.994829818,3856061.260372204,251466.0
-2699375.048589021,-4292235.195042355,3856056.025682171,251467.0
-2699376.36290548,-4292232.082532021,3856052.602923426,251468.0
-2699376.9319733274,-4292231.352910093,3856048.7307167477,251469.0
-2699377.855098205,-4292231.133748385,3856043.656277565,251470.0
-2699382.1194293713,-4292231.899177376,3856040.8673245376,251471.0
-2699381.1448750654,-4292233.820321741,3856041.7905104957,251472.0
-2699385.317200941,-4292236.503060656,3856037.007885911,251473.0
-2699388.497339663,-4292240.422087218,3856033.62195055,251474.0
-2699389.6264571133,-4292241.141598148,3856030.2003748175,251475.0
-2699394.2119499487,-4292244.201064634,3856029.6361497715,251476.0
-2699397.033631412,-4292245.427607658,3856024.042161066,251477.0
-2699397.857314937,-4292244.216038204,3856016.074519224,251478.0
-2699400.9160818034,-4292246.148451047,3856012.5564099825,251479.0
-2699405.058224087,-4292250.677040187,3856015.327332175,251480.0
-2699405.754705335,-4292252.206232397,3856009.4754832787,251481.0
-2699412.4456741824,-4292255.479855322,3856006.5392522397,251482.0
-2699418.0889794054,-4292256.609908561,3855998.8502350557,251483.0
-2699418.376628716,-4292258.020150374,3855994.936107454,251484.0
-2699418.7333581857,-4292256.107048142,3855990.8506441256,251485.0
-2699421.994579288,-4292261.525627518,3855984.7917345213,251486.0
-2699425.825484749,-4292259.089372533,3855980.4204374636,251487.0
-2699427.333080975,-4292261.259426159,3855976.091047627,251488.0
-2699433.965115793,-4292268.23604067,3855972.615877411,251489.0
-2699436.930734723,-4292277.006611118,3855970.7194052623,251490.0
-2699435.2894082116,-4292265.155783853,3855963.9579650653,251491.0
-2699439.5174427517,-4292270.015729604,3855958.942770468,251492.0
-2699440.852102053,-4292273.9456684105,3855953.101455709,251493.0
-2699443.4757209728,-4292266.592280104,3855946.6073590848,251494.0
-2699453.128636368,-4292273.350824778,3855942.255781614,251495.0
-2699457.6076249704,-4292277.426724495,3855937.306814524,251496.0
-2699460.592761044,-4292285.566382513,3855935.5302575543,251497.0
-2699459.957107643,-4292285.558356593,3855929.3235851224,251498.0
-2699465.5323259085,-4292293.644954529,3855929.67867535,251499.0
-2699467.1646273322,-4292294.904432676,3855926.888504501,251500.0
-2699471.757337391,-4292297.037386552,3855926.0465661283,251501.0
-2699466.39023419,-4292293.730905716,3855920.3011573376,251502.0
-2699466.528835812,-4292294.680414667,3855915.5538461492,251503.0
-2699469.378346683,-4292295.804489102,3855913.5531418384,251504.0
-2699468.7880888195,-4292296.66132123,3855909.672118518,251505.0
-2699471.9778707204,-4292302.824136253,3855906.524612589,251506.0
-2699469.0771725792,-4292302.838201501,3855902.888060221,251507.0
-2699468.7045398797,-4292303.538722123,3855896.255435568,251508.0
-2699474.673517345,-4292308.963093969,3855894.386874429,251509.0
-2699471.9316247553,-4292306.774314875,3855888.9861257817,251510.0
-2699470.5364421946,-4292309.215387587,3855883.686501168,251511.0
-2699470.0254033688,-4292314.999647077,3855883.2096824064,251512.0
-2699471.829389169,-4292321.722573486,3855879.3626264497,251513.0
-2699474.732567746,-4292324.1835821755,3855873.950344007,251514.0
-2699477.495016287,-4292328.234173526,3855868.5678838706,251515.0
-2699479.9741580375,-4292332.474518006,3855863.4138182104,251516.0
-2699482.192479799,-4292340.563099714,3855861.8754732395,251517.0
-2699490.772203795,-4292344.491967731,3855862.078051241,251518.0
-2699486.1906233034,-4292341.488545019,3855845.6054205485,251519.0
-2699487.951642092,-4292347.56059752,3855843.5311532477,251520.0
-2699482.010430564,-4292348.477690656,3855839.0232516094,251521.0
-2699483.876838639,-4292354.6642814595,3855834.0920808385,251522.0
-2699483.639317598,-4292361.22929606,3855827.067004937,251523.0
-2699484.8636606145,-4292362.7741157785,3855823.2073719003,251524.0
-2699484.4419925413,-4292362.577480346,3855816.2951788767,251525.0
-2699488.0009393524,-4292366.360321068,3855813.810011519,251526.0
-2699490.580710095,-4292377.883266155,3855812.1416834136,251527.0
