X_u,Y_u,Z_u,RxTime_s
-2700147.681168896,-4292872.905423935,3854951.532755336,423006.0
-2700145.947773063,-4292879.402128989,3854951.980493931,423007.0
-2700141.452347062,-4292878.654786546,3854952.7475845874,423008.0
-2700135.8056675834,-4292881.07387711,3854950.554059655,423009.0
-2700137.55624446,-4292886.027100471,3854948.553341881,423010.0
-2700130.1792056994,-4292891.744500963,3854949.383108397,423011.0
-2700129.8954957263,-4292896.231366056,3854947.663057387,423012.0
-2700128.765756402,-4292901.992041638,3854946.594613228,423013.0
-2700124.8492241967,-4292905.8637951985,3854943.697632943,423014.0
-2700122.247751115,-4292903.964680279,3854941.9140717764,423015.0
-2700119.7401870773,-4292914.388693359,3854944.0862820367,423016.0
-2700115.1458881274,-4292908.159688624,3854939.0985599286,423017.0
-2700113.1729893214,-4292913.265878106,3854936.228947597,423018.0
-2700106.4078259757,-4292915.331545421,3854939.4813032164,423019.0
-2700105.1965059596,-4292921.515553649,3854941.035810168,423020.0
-2700102.5212358213,-4292917.590573807,3854930.0133665316,423021.0
-2700098.40227518,-4292921.634746567,3854926.597537312,423022.0
-2700094.774432055,-4292923.602877221,3854931.6321468446,423023.0
-2700091.642221667,-4292926.86397797,3854939.3728483077,423024.0
-2700093.955843678,-4292929.625622683,3854940.6719524474,423025.0
-2700091.294289488,-4292929.848326032,3854941.2818354606,423026.0
-2700084.309409078,-4292933.284067618,3854939.539413145,423027.0
-2700078.4663982587,-4292932.533705746,3854933.7533364496,423028.0
-2700077.6395985577,-4292933.817569283,3854930.529651615,423029.0
-2700076.312662386,-4292940.851313451,3854935.26113154,423030.0
-2700075.874712696,-4292945.994917581,3854932.3490863713,423031.0
-2700071.1344036413,-4292949.193732169,3854932.6129966625,423032.0
-2700067.4989218577,-4292948.552801899,3854937.989568543,423033.0
-2700060.9120677635,-4292949.482049686,3854938.253277748,423034.0
-2700057.4596689325,-4292949.943902038,3854931.3168757367,423035.0
-2700052.459625443,-4292954.563582759,3854937.132788211,423036.0
-2700049.160217089,-4292959.63460007,3854930.299260739,423037.0
-2700042.7340075346,-4292962.387289686,3854929.1499631535,423038.0
-2700037.4165914916,-4292961.489916403,3854929.7953757136,423039.0
-2700032.9903085087,-4292965.608692302,3854927.3414696804,423040.0
-2700026.503773765,-4292968.409300379,3854928.392935224,423041.0
-2700025.142327205,-4292974.835760538,3854932.369608073,423042.0
-2700019.7839671466,-4292968.768334169,3854932.435910246,423043.0
-2700022.894141335,-4292981.352554499,3854934.892892169,423044.0
-2700013.1906751147,-4292993.505759174,3854937.8304440775,423045.0
-2700012.1655343263,-4292987.2716331445,3854932.9928127965,423046.0
-2700013.0357301543,-4292984.281510028,3854933.2980914824,423047.0
-2700009.701735601,-4292981.163935573,3854931.2154499614,423048.0
-2700007.0875145146,-4292992.943575296,3854931.9880857305,423049.0
-2700008.1322642225,-4293008.520209877,3854949.718619267,423050.0
-2700009.4375547892,-4292994.078231185,3854942.957851661,423051.0
-2699999.334099292,-4293007.08603139,3854938.824903828,423052.0
-2699991.323248101,-4293008.443109651,3854937.7084325706,423053.0
-2699982.4886412807,-4293003.44441343,3854926.628625554,423054.0
-2699973.157796219,-4293002.638291433,3854924.2721204604,423055.0
-2699971.295026568,-4293005.134092666,3854926.140406902,423056.0
-2699968.725539663,-4293013.079392364,3854934.7026400194,423057.0
-2699968.8903927114,-4293019.546597145,3854943.3407423343,423058.0
-2699961.5651644603,-4293020.391334046,3854936.8284675805,423059.0
-2699958.2319531837,-4293021.502050866,3854926.4086204125,423060.0
-2699954.5231263614,-4293023.976573546,3854926.1169166057,423061.0
-2699953.0802258872,-4293032.9647062505,3854935.5301731033,423062.0
-2699950.815312134,-4293035.965757763,3854935.973417132,423063.0
-2699948.497377888,-4293038.573368014,3854937.4980642647,423064.0
-2699944.6260004123,-4293043.027911696,3854922.1868294943,423065.0
-2699941.183777283,-4293046.738687557,3854926.160876176,423066.0
-2699933.1636093548,-4293043.388904977,3854922.8141202973,423067.0
-2699926.61798365,-4293051.388838649,3854912.654937758,423068.0
-2699924.9870603285,-4293052.753514879,3854904.5016828706,423069.0
-2699925.5099950233,-4293064.911900777,3854910.543835415,423070.0
-2699920.695446433,-4293069.024191885,3854913.2001216835,423071.0
-2699905.974182785,-4293064.960477956,3854912.790713029,423072.0
-2699904.045108542,-4293067.104596146,3854908.218635073,423073.0
-2699899.7109994097,-4293069.686352945,3854905.110923707,423074.0
-2699904.161841939,-4293079.869155808,3854906.4620937197,423075.0
-2699899.997542591,-4293088.032704935,3854924.0155184376,423076.0
-2699901.1055752262,-4293098.986742943,3854927.6569354953,423077.0
-2699901.5032752817,-4293106.400625202,3854923.2097085128,423078.0
-2699902.6778960996,-4293102.7610134585,3854933.634496262,423079.0
-2699888.9770172476,-4293106.835436042,3854899.0712568103,423080.0
-2699880.362492631,-4293110.6262638075,3854891.189889715,423081.0
-2699883.2294766265,-4293115.623242474,3854888.785751589,423082.0
-2699886.619286169,-4293123.876059709,3854885.1101712957,423083.0
-2699886.4034339064,-4293127.734561922,3854881.498398396,423084.0
-2699887.6422290835,-4293126.616899307,3854883.435362031,423085.0
-2699884.6400513817,-4293132.704512415,3854884.5065302546,423086.0
-2699875.7059100633,-4293125.6737245275,3854844.2167640524,423087.0
-2699866.2636168813,-4293120.785931729,3854831.748792665,423088.0
-2699872.784583073,-4293134.492466275,3854860.1833584867,423089.0
-2699872.7035713024,-4293140.77907227,3854873.925324044,423090.0
-2699869.0993876406,-4293143.520227775,3854877.6829709923,423091.0
-2699865.8342987834,-4293146.129002118,3854875.284342669,423092.0
-2699857.337464075,-4293155.43144647,3854868.9500701157,423093.0
-2699851.922512988,-4293157.897574675,3854871.6349485954,423094.0
-2699843.3978812103,-4293156.85392547,3854858.21097339,423095.0
-2699838.1093681976,-4293163.269515697,3854857.2771645933,423096.0
-2699831.2889176975,-4293163.311300871,3854846.2795823966,423097.0
-2699824.7538611176,-4293167.390024196,3854845.901672723,423098.0
-2699827.805601693,-4293180.4936251845,3854861.3847878803,423099.0
-2699822.874930213,-4293187.528187589,3854866.343955145,423100.0
-2699819.134276627,-4293189.2711410355,3854864.2364823795,423101.0
-2699810.482184215,-4293188.305106601,3854851.8087264006,423102.0
-2699804.53836318,-4293190.159075992,3854848.3815649026,423103.0
-2699798.8114885977,-4293194.2078679595,3854837.531396635,423104.0
-2699774.48591856,-4293171.825091521,3854774.952046122,423105.0
-2699770.6462446027,-4293180.512714513,3854778.480408558,423106.0
-2699755.0765968026,-4293127.440310561,3854752.897600755,423107.0
-2699748.87695735,-4293128.156028038,3854749.735446895,423108.0
-2699743.3985051448,-4293130.868749508,3854749.729704151,423109.0
-2699739.3981975815,-4293136.379320377,3854751.012581266,423110.0
-2699733.6064951206,-4293141.003015937,3854750.319110844,423111.0
-2699727.741183545,-4293145.039812025,3854747.915607216,423112.0
-2699720.7472556937,-4293148.844386845,3854741.4161430057,423113.0
-2699716.325849902,-4293152.037380426,3854746.618507993,423114.0
-2699709.395840225,-4293154.4811420785,3854743.5013669785,423115.0
-2699703.9354777043,-4293159.0481943805,3854739.2466788483,423116.0
-2699700.249804328,-4293166.060261412,3854740.0530089685,423117.0
-2699692.319128428,-4293167.392961385,3854738.6776533104,423118.0
-2699686.830365958,-4293170.524194338,3854735.1582625955,423119.0
-2699683.2469163216,-4293176.492421605,3854742.7516531274,423120.0
-2699678.3055668552,-4293178.783450914,3854735.4241799987,423121.0
-2699671.4311395125,-4293181.292362982,3854738.4560975456,423122.0
-2699665.3801260386,-4293183.314745892,3854728.32457667,423123.0
-2699662.973573346,-4293190.459748368,3854729.6118368055,423124.0
-2699661.9399466445,-4293199.02267279,3854731.2317914288,423125.0
-2699657.709312024,-4293203.354174328,3854733.730492469,423126.0
-2699651.4377047727,-4293206.28688352,3854729.5768996133,423127.0
-2699645.081304112,-4293207.753690497,3854725.5762318876,423128.0
-2699641.5300122523,-4293212.901612583,3854721.9458273835,423129.0
-2699637.2813061145,-4293216.2733193105,3854724.027295211,423130.0
-2699631.3242462236,-4293220.37076228,3854719.6526673012,423131.0
-2699626.550503707,-4293223.6010202635,3854715.0569160976,423132.0
-2699623.6511058817,-4293227.545460187,3854708.4957024194,423133.0
-2699616.7930838764,-4293229.919820208,3854709.5160416206,423134.0
-2699614.411646654,-4293236.666784965,3854710.971613291,423135.0
-2699610.659454697,-4293238.214475515,3854709.875796925,423136.0
-2699604.175051645,-4293240.613872008,3854709.1338375174,423137.0
-2699602.794861006,-4293249.897650429,3854710.6799630504,423138.0
-2699597.4434364494,-4293252.812324674,3854704.512182933,423139.0
-2699590.2164700343,-4293256.854074873,3854705.218300696,423140.0
-2699587.706965057,-4293262.644824285,3854703.384881143,423141.0
-2699583.853858215,-4293265.480142593,3854706.774599781,423142.0
-2699577.141631083,-4293266.851501407,3854700.175563613,423143.0
-2699574.7025380116,-4293277.665261181,3854705.596598765,423144.0
-2699569.9763181424,-4293277.8747398695,3854698.4793928424,423145.0
-2699567.9066998,-4293284.2234328585,3854699.758980596,423146.0
-2699557.5711715696,-4293285.280753541,3854695.9464388844,423147.0
-2699555.0576255657,-4293295.522085168,3854701.156179083,423148.0
-2699549.666229252,-4293295.18173664,3854696.2189233704,423149.0
-2699546.3822880867,-4293297.4766831435,3854696.628656564,423150.0
-2699533.6139762206,-4293298.811688356,3854690.066808881,423151.0
-2699534.981668047,-4293306.269629487,3854694.1277292157,423152.0
-2699532.546270999,-4293311.271739888,3854696.3185660476,423153.0
-2699526.0789847192,-4293314.469496585,3854693.4825724335,423154.0
-2699523.7184508448,-4293322.222092794,3854685.4070945,423155.0
-2699519.884129515,-4293322.44769917,3854685.2414557165,423156.0
-2699514.6192171955,-4293326.608319521,3854688.0481406543,423157.0
-2699517.5919644367,-4293331.622618027,3854679.270676262,423158.0
-2699518.1748468825,-4293332.756347137,3854671.8563996493,423159.0
-2699516.8445782503,-4293333.690584565,3854661.2522078734,423160.0
-2699518.351641745,-4293337.671325717,3854663.150905958,423161.0
-2699519.064343221,-4293341.632048446,3854662.6969599323,423162.0
-2699515.525070748,-4293344.818111332,3854658.4192294423,423163.0
-2699513.3762381333,-4293348.620423645,3854652.83639639,423164.0
-2699506.4495519474,-4293351.042367945,3854652.720795263,423165.0
-2699502.4705466833,-4293354.686890945,3854658.5254892106,423166.0
-2699496.8584917467,-4293358.699031886,3854663.775254784,423167.0
-2699491.7961603496,-4293356.395800283,3854669.32558853,423168.0
-2699487.868802536,-4293356.695076305,3854672.0082322857,423169.0
-2699482.1300351797,-4293354.776993693,3854674.1721520894,423170.0
-2699475.9520843057,-4293354.511115356,3854681.243476782,423171.0
-2699469.4445155663,-4293354.78680206,3854685.239701329,423172.0
-2699462.52413132,-4293351.510320485,3854684.2838579994,423173.0
-2699458.5180646577,-4293350.421177525,3854691.999695977,423174.0
-2699455.9959446914,-4293353.003110324,3854697.8434904125,423175.0
-2699453.1469181315,-4293356.113358155,3854708.8784147897,423176.0
-2699445.3008977533,-4293349.437179226,3854713.059523178,423177.0
-2699438.851408285,-4293348.020517785,3854710.989932332,423178.0
-2699435.172884778,-4293349.375848446,3854715.584639457,423179.0
-2699435.993621844,-4293352.572944193,3854716.8648231225,423180.0
-2699427.1689919555,-4293353.764575666,3854708.309316214,423181.0
-2699422.150201067,-4293355.945554407,3854708.319491184,423182.0
-2699417.89653452,-4293359.562525734,3854701.4359396803,423183.0
-2699420.260804294,-4293365.462299998,3854700.599016411,423184.0
-2699415.0879832064,-4293372.534291976,3854702.154583079,423185.0
-2699412.163224974,-4293377.279782926,3854693.458229913,423186.0
-2699416.041907073,-4293382.325026222,3854690.411822693,423187.0
-2699410.775435005,-4293386.292062437,3854682.8752829973,423188.0
-2699407.7266241764,-4293389.377034863,3854682.2207079623,423189.0
-2699407.08610016,-4293390.270263252,3854673.2994479346,423190.0
-2699403.8004048965,-4293394.745712224,3854670.037489068,423191.0
-2699400.8587079975,-4293399.496582344,3854671.2310893484,423192.0
-2699401.924461607,-4293405.394789741,3854662.286003208,423193.0
-2699400.1883373684,-4293409.599656887,3854658.088566932,423194.0
-2699386.4319447246,-4293408.756755428,3854651.9979992677,423195.0
-2699390.069261254,-4293414.915380774,3854655.8638512148,423196.0
-2699388.306555226,-4293421.715580691,3854648.351433861,423197.0
-2699389.3096302385,-4293427.269397656,3854641.05546438,423198.0
-2699385.002761321,-4293431.156988985,3854634.530118473,423199.0
-2699384.283805245,-4293436.877856376,3854639.7069172254,423200.0
-2699382.895603641,-4293446.434713467,3854639.2416177858,423201.0
-2699378.820950412,-4293448.747732766,3854629.212934868,423202.0
-2699377.9672359647,-4293457.032654331,3854628.9536399,423203.0
-2699377.879447285,-4293459.752274716,3854627.271022862,423204.0
-2699375.0362910097,-4293460.41973675,3854621.473282066,423205.0
-2699365.275045782,-4293464.727442164,3854605.7851138134,423206.0
-2699364.657071739,-4293466.850959421,3854605.8733840804,423207.0
-2699369.0598873706,-4293474.102458172,3854609.2797191404,423208.0
-2699363.1867625113,-4293475.118419059,3854605.8887587395,423209.0
-2699364.162000128,-4293481.840583954,3854603.3312044907,423210.0
-2699362.455370732,-4293487.097709652,3854599.564322722,423211.0
-2699362.7759505096,-4293485.832699789,3854594.344390548,423212.0
-2699359.164790068,-4293492.286599867,3854589.9476995296,423213.0
-2699352.3675341536,-4293493.125762021,3854582.8703026054,423214.0
-2699339.188486093,-4293494.465571271,3854583.8741167216,423215.0
-2699346.8247588566,-4293500.681754839,3854580.68901666,423216.0
-2699342.6930578784,-4293501.209363887,3854576.371160171,423217.0
-2699349.3839265597,-4293513.097531979,3854589.907134154,423218.0
-2699340.6081607384,-4293514.976490357,3854580.3573862556,423219.0
-2699343.146841997,-4293519.589496072,3854579.9162890473,423220.0
-2699335.3984183692,-4293520.742938397,3854576.694006453,423221.0
-2699333.8945086845,-4293521.978504319,3854565.9983053715,423222.0
-2699332.9757099426,-4293531.0483708875,3854570.090601525,423223.0
-2699326.928263203,-4293540.358799212,3854576.9368790085,423224.0
-2699338.388719886,-4293538.210847493,3854571.0624679597,423225.0
-2699337.4351487965,-4293541.966781568,3854561.2346110265,423226.0
-2699324.680036037,-4293536.452522192,3854562.763381425,423227.0
-2699324.451702405,-4293536.69520594,3854562.2244519144,423228.0
-2699328.8926795037,-4293535.82234294,3854555.9642141396,423229.0
-2699336.439694007,-4293546.795696152,3854561.0365019543,423230.0
-2699345.794204685,-4293551.914375532,3854563.570111911,423231.0
-2699342.9829022037,-4293550.77983188,3854567.4516227385,423232.0
-2699343.6477312003,-4293546.636957947,3854562.2185442774,423233.0
-2699335.420595137,-4293548.421471608,3854557.589405128,423234.0
-2699333.651755083,-4293549.248459716,3854556.0173630025,423235.0
-2699328.8468833757,-4293542.72730532,3854552.9501404106,423236.0
-2699324.2005573707,-4293539.797329883,3854551.07261777,423237.0
-2699333.1266287817,-4293546.15890019,3854565.7565471116,423238.0
-2699331.3171229158,-4293544.219924016,3854559.032998687,423239.0
-2699334.534206876,-4293547.0943177985,3854565.270953487,423240.0
-2699343.8914712253,-4293551.238243782,3854570.1765459995,423241.0
-2699344.1728165722,-4293556.174512867,3854568.349114973,423242.0
-2699330.2426920948,-4293546.390352498,3854561.2926347256,423243.0
-2699328.6132588563,-4293540.262811801,3854549.7421595147,423244.0
-2699336.4716131804,-4293541.885670814,3854549.167491765,423245.0
-2699331.832434563,-4293548.01845881,3854553.2379911593,423246.0
