X_u,Y_u,Z_u,RxTime_s
-2350543.3958688867,-3076057.204735886,2902293.2072912822,4493.0
-2350623.2475125603,-3076010.9166173334,2902309.1669923184,4494.0
-2350701.2130800174,-3075962.7376212184,2902322.2475192617,4495.0
-2350779.1548304213,-3075917.544463178,2902336.5140911397,4496.0
-2350855.918257028,-3075870.699133891,2902349.4324395596,4497.0
-2350932.437322226,-3075822.373152837,2902360.1936088027,4498.0
-2351013.406457797,-3075777.673103807,2902376.6857993747,4499.0
-2351090.547155505,-3075728.4621972945,2902390.1761987777,4500.0
-2351169.3878971203,-3075682.550753837,2902405.4604259473,4501.0
-2351247.6667688666,-3075637.847852656,2902420.099475712,4502.0
-2351328.0967641985,-3075591.4451700374,2902432.749295903,4503.0
-2351408.328026279,-3075546.244469634,2902450.1528730863,4504.0
-2351488.969037444,-3075500.99000981,2902466.912308494,4505.0
-2351567.8111837516,-3075453.899525881,2902480.0475597223,4506.0
-2351648.6635598456,-3075409.255358201,2902495.9860071223,4507.0
-2351728.929161142,-3075361.8124122377,2902509.837010308,4508.0
-2351809.0713785524,-3075319.349016806,2902526.781540925,4509.0
-2351889.074211763,-3075275.2357580513,2902542.2063114736,4510.0
-2351967.2772922534,-3075230.1278782072,2902557.6543237674,4511.0
-2352048.423229653,-3075187.695309545,2902572.814331588,4512.0
-2352128.4790153247,-3075144.386601876,2902586.970436502,4513.0
-2352209.116276657,-3075100.7653861255,2902603.099574674,4514.0
-2352290.023647607,-3075058.2212992413,2902616.3600689736,4515.0
-2352372.863554173,-3075017.061427563,2902632.783353243,4516.0
-2352453.679903374,-3074973.935890525,2902650.4208360403,4517.0
-2352535.3567379797,-3074930.5334603894,2902667.566997529,4518.0
-2352617.0767045785,-3074886.4993921644,2902684.158582656,4519.0
-2352700.503993243,-3074841.6537434882,2902700.8683293676,4520.0
-2352781.9393392317,-3074798.6255302867,2902719.242800277,4521.0
-2352863.074131364,-3074754.256385769,2902735.0111288703,4522.0
-2352947.084970065,-3074713.6757229962,2902753.814986045,4523.0
-2353028.925659675,-3074673.4152204115,2902769.7434624727,4524.0
-2353112.6153350477,-3074634.0057010096,2902787.9932793463,4525.0
-2353194.7949022613,-3074592.4564324287,2902804.192116941,4526.0
-2353274.349451145,-3074549.031373634,2902819.867598794,4527.0
-2353356.8955490473,-3074507.911166586,2902838.506202821,4528.0
-2353443.4657359673,-3074469.6174900727,2902855.8438475337,4529.0
-2353527.462977255,-3074430.5303456597,2902873.3506081076,4530.0
-2353613.3191614537,-3074392.1173969223,2902893.1579889148,4531.0
-2353695.4993297793,-3074348.239284775,2902912.5828928268,4532.0
-2353779.905033952,-3074307.4774225927,2902934.469766074,4533.0
-2353864.0789769418,-3074266.6956990818,2902950.387661134,4534.0
-2353949.112951524,-3074225.1528838985,2902968.5843819235,4535.0
-2354033.587462042,-3074188.0776916435,2902987.1534885056,4536.0
-2354117.4698162675,-3074150.0387495975,2903006.194003775,4537.0
-2354203.7945252424,-3074114.3840354327,2903028.4401972224,4538.0
-2354289.0024887607,-3074076.804900432,2903047.958751658,4539.0
-2354375.874839619,-3074036.6104912856,2903067.1609639507,4540.0
-2354464.60357092,-3074002.980293166,2903090.40083835,4541.0
-2354549.4391072593,-3073966.005722506,2903111.4776693415,4542.0
-2354635.695557572,-3073929.877993654,2903131.7349050264,4543.0
-2354721.884261625,-3073893.82237646,2903153.265569944,4544.0
-2354808.1607356784,-3073856.6060237573,2903172.522582786,4545.0
-2354897.0229749633,-3073822.556411708,2903194.991124888,4546.0
-2354983.9981605182,-3073790.2487394013,2903218.0545537956,4547.0
-2355070.152754203,-3073755.110717646,2903240.3246495393,4548.0
-2355158.518118533,-3073724.338178699,2903260.622061603,4549.0
-2355242.338746328,-3073688.699035018,2903279.0181094445,4550.0
-2355325.7710210974,-3073658.4994293395,2903298.7050351514,4551.0
-2355411.766534747,-3073630.877321411,2903318.157614383,4552.0
-2355493.8247686955,-3073601.351355524,2903336.097012103,4553.0
-2355579.2354716468,-3073574.637636032,2903356.2268367163,4554.0
-2355662.320917155,-3073546.898509794,2903374.030163011,4555.0
-2355744.8955985457,-3073516.9915890973,2903391.482976886,4556.0
-2355830.0046853167,-3073489.782606561,2903411.002962227,4557.0
-2355912.3905231976,-3073461.056242433,2903427.779359035,4558.0
-2355995.776218352,-3073433.1641146755,2903449.644459978,4559.0
-2356078.891603795,-3073406.988077692,2903469.5215512603,4560.0
-2356162.6548957694,-3073378.9618486473,2903495.9321556627,4561.0
-2356243.4429050866,-3073349.909469351,2903522.6533427923,4562.0
-2356323.927340918,-3073318.0253038565,2903550.0242785336,4563.0
-2356404.4629168226,-3073286.2551674503,2903575.3260046737,4564.0
-2356483.099312616,-3073250.698335875,2903604.4820078765,4565.0
-2356567.2395569403,-3073220.094052504,2903637.9293105546,4566.0
-2356646.5030437196,-3073188.318369643,2903670.257772291,4567.0
-2356725.886153965,-3073154.4055300793,2903705.4008197743,4568.0
-2356801.9923397065,-3073122.7207988864,2903739.0362524414,4569.0
-2356876.8869479774,-3073088.5034147054,2903772.291288681,4570.0
-2356952.1159051456,-3073057.010124644,2903810.4323967397,4571.0
-2357029.1255023554,-3073026.8395027975,2903847.9058098043,4572.0
-2357102.9420203557,-3072994.128172237,2903886.5502961916,4573.0
-2357178.226643366,-3072960.5640067523,2903924.3194092414,4574.0
-2357257.653304508,-3072930.266082148,2903963.3544944576,4575.0
-2357331.5119812945,-3072897.0542017473,2904002.1243650476,4576.0
-2357408.9706483185,-3072866.7332551056,2904040.9260446415,4577.0
-2357482.7026760583,-3072835.8538048756,2904078.016976413,4578.0
-2357558.9677186026,-3072806.2190605793,2904115.3988056835,4579.0
-2357634.317642256,-3072779.4053142457,2904155.0255231797,4580.0
-2357708.7553961617,-3072753.3588390267,2904193.4409378413,4581.0
-2357779.4918831503,-3072725.0054659457,2904230.518761483,4582.0
-2357854.3235938605,-3072701.837311922,2904269.4380272124,4583.0
-2357924.1456444464,-3072673.8574227723,2904303.058238171,4584.0
-2357995.010417205,-3072651.7296733283,2904339.6268088548,4585.0
-2358070.6353836977,-3072629.5440067574,2904377.947008508,4586.0
-2358141.839819714,-3072605.751940013,2904415.243193602,4587.0
-2358216.3826595857,-3072585.966294905,2904455.383511195,4588.0
-2358285.524520569,-3072562.553877548,2904494.482125431,4589.0
-2358354.344049208,-3072536.7998587443,2904528.677474478,4590.0
-2358426.8573644524,-3072518.421689263,2904569.288409009,4591.0
-2358496.793265465,-3072494.1032589064,2904603.735732788,4592.0
-2358568.7655678936,-3072472.875856352,2904644.516042207,4593.0
-2358639.7832676773,-3072453.580273486,2904683.5669838972,4594.0
-2358712.747200665,-3072428.679432015,2904726.1352433194,4595.0
-2358785.8746735053,-3072408.7866052715,2904764.4854618553,4596.0
-2358858.880409049,-3072390.300713419,2904801.8415508675,4597.0
-2358928.1827357193,-3072369.7165799984,2904841.4629937694,4598.0
-2359003.3163750223,-3072352.090290933,2904883.7164996173,4599.0
-2359106.6234638626,-3072353.630772049,2904963.765505627,4600.0
-2359150.5800202237,-3072315.435794692,2904965.2937464095,4601.0
-2359224.6573780826,-3072294.576182959,2905002.223404571,4602.0
-2359300.5175006953,-3072279.3505196134,2905043.8620244926,4603.0
-2359377.0290475492,-3072266.4274542215,2905084.69075472,4604.0
-2359469.624297996,-3072259.187469967,2905141.34915687,4605.0
-2359541.827765374,-3072241.391063463,2905175.9854938677,4606.0
-2359620.690297299,-3072230.311762882,2905214.490626392,4607.0
-2359701.124566643,-3072220.568743282,2905252.79846859,4608.0
-2359777.1471061814,-3072206.8333657784,2905287.128692242,4609.0
-2359855.7828247566,-3072196.711422637,2905326.5055345097,4610.0
-2359930.471187602,-3072186.746156684,2905355.4070200035,4611.0
-2360002.8670621123,-3072167.2400920102,2905382.5627488657,4612.0
-2360078.7797876284,-3072153.850158711,2905415.535408693,4613.0
-2360152.734439542,-3072142.1162646827,2905445.922228236,4614.0
-2360223.148749754,-3072133.2290704446,2905471.4041613177,4615.0
-2360295.9378069495,-3072122.597387398,2905504.6608451772,4616.0
-2360364.9131465205,-3072112.3254904673,2905527.826181706,4617.0
-2360450.4336212445,-3072111.243152907,2905569.6057618363,4618.0
-2360524.136776365,-3072103.1022903924,2905603.183184916,4619.0
-2360607.0850920626,-3072101.290639337,2905642.9749061293,4620.0
