X_u,Y_u,Z_u,RxTime_s
-2696379.5050188033,-4297396.422763883,3852562.806515274,403160.0
-2696388.3235128997,-4297383.192130558,3852568.398091422,403161.0
-2696400.7718396815,-4297370.08633074,3852577.61265518,403162.0
-2696412.316302467,-4297361.076732359,3852587.308396749,403163.0
-2696424.3093682365,-4297350.414877927,3852595.737775785,403164.0
-2696434.854556973,-4297336.748981722,3852599.1731966967,403165.0
-2696444.635747189,-4297326.976667367,3852607.963874352,403166.0
-2696453.267738051,-4297312.292886056,3852614.6981516853,403167.0
-2696462.7584518176,-4297296.634959635,3852620.211073443,403168.0
-2696474.353852234,-4297282.439062664,3852625.525641318,403169.0
-2696484.1347460826,-4297269.308950899,3852632.8009510394,403170.0
-2696496.545424663,-4297256.061577264,3852636.6911166217,403171.0
-2696505.241638747,-4297243.073550296,3852645.1224832023,403172.0
-2696517.9919102443,-4297230.627640173,3852653.443616498,403173.0
-2696529.0042509357,-4297218.602513852,3852659.584224081,403174.0
-2696532.1460770904,-4297203.061082602,3852662.9166715248,403175.0
-2696546.834287091,-4297194.07412616,3852675.717325163,403176.0
-2696550.9072620845,-4297176.403815958,3852680.03352406,403177.0
-2696568.7257338283,-4297171.514823373,3852690.870566199,403178.0
-2696577.034834326,-4297156.923054791,3852697.248090877,403179.0
-2696588.769018816,-4297144.690862847,3852706.4978720224,403180.0
-2696597.5473374245,-4297132.102762623,3852714.296134497,403181.0
-2696605.317856008,-4297115.491061146,3852720.931320777,403182.0
-2696611.5019858773,-4297102.8757965965,3852729.278737958,403183.0
-2696621.4511712235,-4297087.704588641,3852739.7151829773,403184.0
-2696633.0967842336,-4297074.030412129,3852748.9122582786,403185.0
-2696644.97526181,-4297062.743897982,3852755.93183824,403186.0
-2696658.393571773,-4297048.561207122,3852769.9963858193,403187.0
-2696669.2875635806,-4297039.504120739,3852777.0124735236,403188.0
-2696675.4322077692,-4297024.475282639,3852783.5694124717,403189.0
-2696683.154036945,-4297010.127186011,3852791.1503852783,403190.0
-2696693.4319697376,-4296995.82560757,3852802.428296407,403191.0
-2696701.5837682476,-4296981.534762137,3852804.101157567,403192.0
-2696710.356145136,-4296968.999239687,3852810.2330674417,403193.0
-2696716.3824576037,-4296951.280376967,3852815.347810036,403194.0
-2696730.3999036145,-4296942.395160238,3852827.018576719,403195.0
-2696741.1946274554,-4296930.728594651,3852836.308064914,403196.0
-2696748.5471474123,-4296916.911499215,3852842.9013908845,403197.0
-2696760.7485114196,-4296906.558907165,3852853.624984311,403198.0
-2696764.127425462,-4296888.928894146,3852856.214775033,403199.0
-2696771.7255056575,-4296876.70379676,3852863.6510795928,403200.0
-2696780.5807854068,-4296864.821819733,3852871.731593242,403201.0
-2696789.187551818,-4296852.852270401,3852878.807935948,403202.0
-2696798.850416922,-4296841.0605817335,3852887.209738891,403203.0
-2696804.7850205125,-4296826.691612951,3852893.8924112464,403204.0
-2696813.201020252,-4296813.1272966545,3852903.794484859,403205.0
-2696826.127857213,-4296802.128826628,3852910.8189659044,403206.0
-2696836.7728750836,-4296788.034258411,3852917.9993071468,403207.0
-2696843.0156433275,-4296772.970775375,3852926.025342301,403208.0
-2696851.21433389,-4296758.338114173,3852937.5410439675,403209.0
-2696861.462738235,-4296745.754713211,3852944.1325061135,403210.0
-2696869.7586233607,-4296733.954922601,3852956.551092383,403211.0
-2696878.1051609525,-4296723.654722244,3852963.839983545,403212.0
-2696886.923309147,-4296709.794763518,3852973.151154407,403213.0
-2696892.300273016,-4296697.541986904,3852989.9746694053,403214.0
-2696899.899301253,-4296684.908031743,3853003.3556413623,403215.0
-2696901.7650908395,-4296667.139611017,3853010.500466994,403216.0
-2696907.2119669416,-4296653.769031258,3853020.397129627,403217.0
-2696913.272408699,-4296639.932275542,3853031.750371752,403218.0
-2696919.6483352785,-4296627.328192794,3853044.78502532,403219.0
-2696925.5081401044,-4296615.391049434,3853052.7661087853,403220.0
-2696932.6258025295,-4296603.545347621,3853059.255278321,403221.0
-2696936.8073687134,-4296591.770534366,3853070.921684202,403222.0
-2696942.6956354165,-4296579.605631782,3853079.2675759722,403223.0
-2696947.6943102716,-4296568.977249517,3853087.828465121,403224.0
-2696953.6552090435,-4296559.609643065,3853099.2389383754,403225.0
-2696960.015742988,-4296550.882459565,3853106.164627534,403226.0
-2696962.4105939744,-4296539.62762418,3853111.604438971,403227.0
-2696966.617182543,-4296528.578407091,3853119.3454784867,403228.0
-2696969.6945358673,-4296519.804204171,3853130.7399911373,403229.0
-2696970.255090822,-4296512.286119434,3853133.555304998,403230.0
-2696973.785611277,-4296512.7020933125,3853133.692678702,403231.0
-2696979.3630096484,-4296510.377791439,3853135.7229805877,403232.0
-2696979.810825092,-4296503.671285997,3853138.189731158,403233.0
-2696981.5402898686,-4296496.8868059665,3853142.698152006,403234.0
-2696984.1364409523,-4296485.317539324,3853147.7608790365,403235.0
-2696985.1819542814,-4296480.363397164,3853151.9286300903,403236.0
-2696990.290600355,-4296475.495533631,3853159.9446581067,403237.0
-2696994.6729938877,-4296466.785461435,3853166.0017810417,403238.0
-2696999.1311960244,-4296456.224221964,3853172.7939814683,403239.0
-2697001.702687852,-4296447.132448875,3853179.3645195323,403240.0
-2697006.9461780773,-4296441.245679203,3853189.2460770933,403241.0
-2697011.1311509204,-4296429.341446972,3853196.8168243584,403242.0
-2697016.4445200353,-4296416.62000164,3853207.3499060427,403243.0
-2697020.532898758,-4296410.17299412,3853215.483633602,403244.0
-2697026.196022236,-4296396.0774522815,3853225.463929403,403245.0
-2697032.308003273,-4296384.886234303,3853232.886552255,403246.0
-2697037.1518174745,-4296376.960476752,3853239.0814875285,403247.0
-2697042.494754564,-4296368.766946458,3853246.400749966,403248.0
-2697047.000465344,-4296360.511780668,3853256.5622104513,403249.0
-2697048.5174296577,-4296345.897533148,3853258.7952649207,403250.0
-2697051.884046327,-4296332.763412697,3853264.8620063015,403251.0
-2697055.9352549617,-4296329.8509525815,3853269.536074226,403252.0
-2697062.410800041,-4296326.944415495,3853280.37645805,403253.0
-2697060.266005243,-4296322.302883297,3853286.754253534,403254.0
-2697061.4695332493,-4296318.482880761,3853289.450801288,403255.0
-2697060.901811387,-4296318.7649307875,3853290.4187488495,403256.0
-2697063.120948686,-4296318.119270146,3853291.301222513,403257.0
-2697061.658813291,-4296314.073457892,3853294.4988662913,403258.0
-2697061.2276224797,-4296307.764713362,3853292.682941662,403259.0
-2697060.775978378,-4296308.524001865,3853294.9061695565,403260.0
-2697059.391463523,-4296309.597039479,3853297.8426932385,403261.0
-2697063.8624573136,-4296315.606304615,3853300.1762825414,403262.0
-2697060.4426008416,-4296314.323170456,3853299.8718829593,403263.0
-2697061.972605643,-4296315.437519102,3853300.5219329773,403264.0
-2697064.3782163546,-4296317.575334292,3853300.3834861517,403265.0
-2697065.306692449,-4296318.302901577,3853301.9914787947,403266.0
-2697063.181918216,-4296314.190615609,3853301.4429802396,403267.0
-2697063.205058938,-4296310.341728744,3853300.5203022277,403268.0
-2697055.283725087,-4296302.60322542,3853296.456175612,403269.0
-2697055.3550601825,-4296300.792342109,3853295.472779068,403270.0
-2697056.5879314737,-4296297.483480069,3853294.6444667825,403271.0
-2697056.824803224,-4296291.901921322,3853296.089062564,403272.0
-2697061.242755138,-4296289.854218533,3853303.4001153097,403273.0
-2697062.3306238004,-4296287.120597303,3853307.1118264296,403274.0
-2697065.1194981933,-4296286.278515623,3853311.420027498,403275.0
-2697065.8525840184,-4296278.912037363,3853314.5663211993,403276.0
