X_u,Y_u,Z_u,RxTime_s
-2699995.657367017,-4293300.622408809,3854844.981223709,348185.0
-2699993.8984031742,-4293269.8034223905,3854839.751885114,348186.0
-2699992.170377161,-4293275.891137849,3854844.48460815,348187.0
-2699986.022107337,-4293266.24932252,3854832.506578033,348188.0
-2699983.753014536,-4293271.808319513,3854830.7794591784,348189.0
-2699985.864548823,-4293272.99525504,3854830.9543925202,348190.0
-2699987.249299996,-4293272.552006778,3854834.7566585355,348191.0
-2699987.182101675,-4293276.688195542,3854833.8999058027,348192.0
-2699986.598648498,-4293278.291282698,3854838.33516504,348193.0
-2699986.2377700126,-4293276.664914463,3854833.3428384876,348194.0
-2699983.8773483615,-4293279.106736531,3854838.8004454114,348195.0
-2699984.4079034766,-4293278.844205697,3854837.84822274,348196.0
-2699983.50299745,-4293289.653826396,3854838.9648220525,348197.0
-2699980.645570878,-4293288.807330224,3854840.871512685,348198.0
-2699979.4097511317,-4293292.838811182,3854844.6587843155,348199.0
-2699979.823897093,-4293293.977012843,3854839.9419409307,348200.0
-2699979.042532929,-4293290.662524408,3854834.8907404775,348201.0
-2699973.651582076,-4293286.946018588,3854829.475150376,348202.0
-2699972.3741306523,-4293286.55800076,3854825.3780920366,348203.0
-2699973.481212592,-4293293.038727065,3854827.56729365,348204.0
-2699975.8667233675,-4293295.303232332,3854833.102756948,348205.0
-2699973.33146304,-4293295.666310876,3854830.402974578,348206.0
-2699970.7235529223,-4293293.244763641,3854825.492349665,348207.0
-2699968.8837200254,-4293294.333504553,3854823.3674944565,348208.0
-2699968.1517055305,-4293293.870824042,3854824.557124217,348209.0
-2699964.985994636,-4293292.965090029,3854821.6098476425,348210.0
-2699964.9743769253,-4293296.51897077,3854825.0604673335,348211.0
-2699965.8036029674,-4293298.056459303,3854826.3401661497,348212.0
-2699966.2530052997,-4293303.697872571,3854830.9829244027,348213.0
-2699964.739914873,-4293303.869554414,3854829.1024548425,348214.0
-2699962.4065316115,-4293303.006484458,3854823.9342105472,348215.0
-2699958.9144852664,-4293299.333237082,3854822.4748035073,348216.0
-2699959.4904480767,-4293302.209353043,3854824.5852018585,348217.0
-2699958.5469907634,-4293302.803232195,3854825.023248541,348218.0
-2699956.781403951,-4293306.176568145,3854823.7406089683,348219.0
-2699958.5276189563,-4293309.52578442,3854824.0158525994,348220.0
-2699956.3371038963,-4293311.869838363,3854822.1915802276,348221.0
-2699956.906354165,-4293313.305348674,3854821.8674360816,348222.0
-2699954.446478937,-4293318.824214113,3854825.8188396143,348223.0
-2699953.145128612,-4293314.7621443095,3854823.1127035352,348224.0
-2699950.995928158,-4293311.997833634,3854820.659662363,348225.0
-2699948.8059639935,-4293314.218597026,3854819.414876088,348226.0
