X_u,Y_u,Z_u,RxTime_s
-2695266.21914872,-4298665.767059374,3851777.272878465,596865.0
-2695260.335475141,-4298658.765193854,3851770.8625315726,596866.0
-2695266.2069495833,-4298666.383452727,3851787.459254411,596867.0
-2695264.702972812,-4298669.012054527,3851791.389859088,596868.0
-2695264.886103123,-4298670.504820668,3851792.618503366,596869.0
-2695265.127035058,-4298666.110582776,3851790.6221733014,596870.0
-2695264.535698909,-4298671.561867196,3851794.9293415532,596871.0
-2695265.1644655946,-4298668.928377839,3851791.15420671,596872.0
-2695264.1362243784,-4298669.082359442,3851790.8942760113,596873.0
-2695255.7071709367,-4298662.52527225,3851782.2269116757,596874.0
-2695259.244891077,-4298666.381321931,3851788.3192949547,596875.0
-2695256.865518832,-4298664.318219984,3851786.262009922,596876.0
-2695251.1623904803,-4298663.292477304,3851786.554950266,596877.0
-2695247.049030958,-4298661.807902642,3851787.2184498776,596878.0
-2695245.530114293,-4298661.235210951,3851790.8326042513,596879.0
-2695247.98231322,-4298662.307567356,3851796.159371834,596880.0
-2695247.6946740085,-4298660.593275164,3851794.7975300946,596881.0
-2695248.7093977807,-4298660.5486081885,3851799.7880148636,596882.0
-2695251.0691118687,-4298662.0604398055,3851798.0369046787,596883.0
-2695246.280911749,-4298659.290034392,3851795.6340338793,596884.0
-2695248.114551842,-4298662.753326069,3851801.806372032,596885.0
-2695243.031198359,-4298659.754138871,3851791.805831813,596886.0
-2695241.1677694777,-4298658.750610105,3851794.609044717,596887.0
-2695243.0797308106,-4298661.184387263,3851801.4503430813,596888.0
-2695241.418102785,-4298661.618071392,3851798.220095744,596889.0
-2695239.3214317574,-4298652.72051643,3851792.8887483072,596890.0
-2695240.944234456,-4298654.779377359,3851798.0687811063,596891.0
-2695242.5025614263,-4298658.954876329,3851809.0584647707,596892.0
-2695241.2223890335,-4298660.164540422,3851813.606284172,596893.0
-2695244.106740896,-4298662.023467045,3851822.052869555,596894.0
-2695240.208103989,-4298657.0449495055,3851814.627528381,596895.0
-2695238.919271554,-4298658.849137267,3851814.651362628,596896.0
-2695237.4838065407,-4298658.947708109,3851812.9396539363,596897.0
-2695232.089787953,-4298656.617693903,3851811.70361667,596898.0
-2695231.036715982,-4298654.28123145,3851811.25272566,596899.0
-2695231.306318556,-4298655.995058414,3851815.2499441416,596900.0
-2695230.031103821,-4298654.357259379,3851809.106776296,596901.0
-2695228.8253813297,-4298652.22905731,3851809.5338312625,596902.0
-2695225.089300508,-4298647.851981838,3851809.7678098273,596903.0
-2695220.408894354,-4298644.678453988,3851806.4313082546,596904.0
-2695226.607000295,-4298652.754599855,3851834.3810291593,596905.0
-2695228.828709594,-4298656.58379782,3851841.239864618,596906.0
-2695228.5309574422,-4298652.272024863,3851835.7992022964,596907.0
-2695223.5118618435,-4298651.702448685,3851819.5492596687,596908.0
-2695221.42043141,-4298648.2533713365,3851822.8274481953,596909.0
-2695220.2859111098,-4298648.362066828,3851824.360797175,596910.0
-2695220.3520319667,-4298649.88683572,3851821.7050648523,596911.0
-2695218.7566458904,-4298646.004324781,3851819.859986616,596912.0
-2695217.6263450533,-4298646.013105189,3851821.029548537,596913.0
-2695216.141251599,-4298643.829302399,3851821.946465712,596914.0
-2695218.534820681,-4298644.239193049,3851830.6661647093,596915.0
-2695215.1662793,-4298648.280719143,3851824.0707997177,596916.0
-2695215.4742599833,-4298646.227790735,3851827.505478597,596917.0
-2695214.7123206886,-4298646.428932125,3851831.0093612527,596918.0
-2695209.9419545913,-4298640.366782211,3851824.0539888362,596919.0
-2695206.6524949195,-4298636.845727528,3851824.3975157146,596920.0
-2695205.4514794946,-4298637.07218223,3851823.4725221484,596921.0
-2695204.8378852224,-4298639.8140629735,3851826.552100478,596922.0
-2695207.0086170044,-4298637.704705874,3851827.015698576,596923.0
-2695206.51325141,-4298644.262070772,3851830.013279015,596924.0
-2695206.6191262635,-4298645.974524684,3851837.460597466,596925.0
-2695205.0361710475,-4298646.866579783,3851836.498377546,596926.0
-2695201.181790458,-4298642.790960146,3851833.78456259,596927.0
-2695201.9879173017,-4298645.218896761,3851835.852397493,596928.0
-2695206.899569229,-4298646.905958861,3851836.109908559,596929.0
-2695205.344780129,-4298643.419483793,3851836.6400474366,596930.0
-2695206.651532023,-4298640.518982093,3851839.9579476044,596931.0
-2695203.1046304205,-4298639.114298052,3851840.883599062,596932.0
-2695198.544214057,-4298635.57562283,3851840.3747054627,596933.0
-2695199.9625835475,-4298638.942621962,3851843.3676434257,596934.0
-2695199.674138961,-4298638.306614069,3851843.7652798602,596935.0
-2695201.0399278384,-4298638.315573758,3851844.6531036394,596936.0
-2695196.739889676,-4298637.253486792,3851847.327095385,596937.0
-2695196.028850472,-4298636.318873415,3851849.0325133316,596938.0
-2695194.1295102583,-4298635.844898921,3851847.726746425,596939.0
-2695194.991877406,-4298638.1565204365,3851848.8472084627,596940.0
-2695193.105720807,-4298635.784778611,3851850.215138686,596941.0
-2695190.567017645,-4298637.934031921,3851851.8695465974,596942.0
-2695193.101974372,-4298641.834451534,3851858.365325586,596943.0
-2695190.640783939,-4298639.676984676,3851857.89519798,596944.0
-2695189.8425017465,-4298636.2593861045,3851856.465041474,596945.0
-2695187.7609515456,-4298636.072214992,3851858.607136546,596946.0
-2695187.511504945,-4298636.595336838,3851858.059843187,596947.0
-2695187.7084747334,-4298638.127965774,3851860.71398848,596948.0
-2695187.078761832,-4298640.135074616,3851861.721981442,596949.0
-2695179.541252042,-4298632.268069803,3851858.606655626,596950.0
-2695175.241694684,-4298631.5641411785,3851860.261710428,596951.0
-2695178.5343307653,-4298629.9669288155,3851858.255035341,596952.0
-2695179.655048287,-4298631.117557496,3851853.123716229,596953.0
-2695178.7919023572,-4298632.170492956,3851855.155939459,596954.0
-2693534.4263017057,-4320858.364327775,3881404.046058387,596955.0
-2695174.151970097,-4298634.37257171,3851860.180270483,596956.0
-2695174.443450142,-4298631.482374513,3851863.6152275978,596957.0
-2695177.224208297,-4298630.2632182045,3851864.3875189587,596958.0
-2695176.5748305935,-4298633.396119247,3851869.303123854,596959.0
-2695172.960095889,-4298632.746080007,3851862.843009027,596960.0
-2695170.614775986,-4298629.18264058,3851860.8864627434,596961.0
-2695166.740870487,-4298628.5444698185,3851859.601995467,596962.0
-2695167.239505912,-4298627.88441101,3851863.9922134727,596963.0
-2695168.854543252,-4298629.336315627,3851867.7311100014,596964.0
-2695168.3594921646,-4298629.602284037,3851868.6004207763,596965.0
-2695169.912932088,-4298630.369992291,3851876.66823077,596966.0
-2695164.295251951,-4298628.746333826,3851867.154967911,596967.0
-2695165.9400708694,-4298628.8930925755,3851874.1617547236,596968.0
-2695163.5197634157,-4298627.448537153,3851875.2940991344,596969.0
-2695156.845068867,-4298620.997180777,3851865.963737487,596970.0
-2695154.121942889,-4298620.970736783,3851870.159497215,596971.0
-2695155.3565173466,-4298621.294517828,3851875.70537574,596972.0
-2695157.1818611547,-4298625.59505687,3851875.893202374,596973.0
-2695158.56887384,-4298624.186518674,3851879.830469238,596974.0
-2695159.2056250023,-4298626.579667612,3851882.9310323787,596975.0
-2695159.8428931427,-4298626.123090582,3851879.0766629563,596976.0
-2695157.9889094494,-4298622.743589097,3851877.4690964944,596977.0
-2695155.1363787595,-4298619.444631701,3851875.500263361,596978.0
-2695157.2376876613,-4298622.163646409,3851886.8084518984,596979.0
-2695154.6896361145,-4298624.207507277,3851887.033691856,596980.0
-2695151.803202566,-4298623.1185690835,3851885.1299070767,596981.0
-2695149.451175717,-4298620.390737162,3851881.6686076107,596982.0
-2695149.983434522,-4298623.631748849,3851886.1237399043,596983.0
-2695149.4678768334,-4298623.034997438,3851886.691627506,596984.0
-2695148.687054683,-4298622.803347988,3851888.5149398493,596985.0
-2695143.04317795,-4298617.106248132,3851887.325337657,596986.0
-2695146.622150509,-4298620.911980517,3851895.520364731,596987.0
-2695147.570354251,-4298624.23778136,3851902.566700048,596988.0
-2695146.8550825417,-4298623.455810963,3851900.435989002,596989.0
-2695147.4373095343,-4298623.699852774,3851907.789594397,596990.0
-2695150.4688368794,-4298628.578488525,3851913.9735400127,596991.0
-2695150.0001794687,-4298628.669146462,3851917.497414859,596992.0
-2695146.4715260183,-4298625.726771536,3851911.213671301,596993.0
-2695145.6670445893,-4298625.351993862,3851912.976945431,596994.0
-2695139.285495973,-4298616.59857786,3851896.0288020694,596995.0
-2695141.670304242,-4298618.930740539,3851910.0375935556,596996.0
-2695139.171015492,-4298618.385593841,3851904.326238558,596997.0
-2695133.590582784,-4298612.550429463,3851896.887199358,596998.0
-2695136.812559413,-4298616.351515105,3851903.316117815,596999.0
-2695140.6068851673,-4298621.824666377,3851908.596845843,597000.0
-2695137.226045652,-4298614.9903902905,3851906.343004067,597001.0
-2695139.6962120505,-4298617.37522512,3851912.361164769,597002.0
-2695134.8824655786,-4298617.399253836,3851912.799871526,597003.0
-2695135.7846820834,-4298616.6017486295,3851910.449555411,597004.0
-2695132.247106413,-4298613.721121946,3851907.657010208,597005.0
-2695133.7264875215,-4298614.249239225,3851912.261180399,597006.0
-2695132.836658259,-4298615.918890634,3851915.0289626596,597007.0
-2695132.3666122667,-4298615.315159514,3851912.71750945,597008.0
-2695132.6034558252,-4298614.914344523,3851912.8374388725,597009.0
-2695129.5477110194,-4298611.630343427,3851909.709433678,597010.0
-2695125.103200966,-4298609.936450549,3851909.355829427,597011.0
-2695124.368571495,-4298610.225379553,3851912.6762261763,597012.0
-2695120.1875978,-4298606.521246761,3851913.145969433,597013.0
-2695120.60773021,-4298611.029567989,3851915.909718783,597014.0
-2695120.8042370216,-4298603.334676608,3851915.3049879903,597015.0
-2695121.9443162736,-4298606.945120273,3851915.6165960515,597016.0
-2695118.810804562,-4298603.908888714,3851916.7474851385,597017.0
-2695119.542311157,-4298606.829287685,3851922.6012571612,597018.0
-2695118.3276206776,-4298609.121900415,3851925.759871866,597019.0
-2695119.155925803,-4298609.748496111,3851933.264292763,597020.0
-2695121.2836142466,-4298617.358494881,3851938.2050898536,597021.0
-2695118.838603751,-4298616.115970828,3851941.5207889182,597022.0
-2695116.860151929,-4298610.874629498,3851940.78617505,597023.0
-2695113.0153262997,-4298611.074838219,3851940.0992288473,597024.0
-2695114.572835332,-4298615.210213555,3851939.0824196762,597025.0
-2695109.5268199043,-4298606.908728372,3851933.468598142,597026.0
-2695110.5209136186,-4298609.934142086,3851937.818756538,597027.0
-2695108.0945763486,-4298608.605238814,3851929.17566875,597028.0
-2695107.6477036076,-4298606.090438251,3851920.995667007,597029.0
-2695098.6020267084,-4298602.642335312,3851914.0002529244,597030.0
-2695100.9928620164,-4298602.387164653,3851920.2488202597,597031.0
-2695110.2405544794,-4298611.084695154,3851925.9751169328,597032.0
-2695105.120058565,-4298609.444806475,3851921.9673436694,597033.0
-2695101.513403634,-4298608.90368871,3851921.1998234754,597034.0
-2695105.510790132,-4298614.006203422,3851923.4366124487,597035.0
-2695102.8123960164,-4298616.1637256825,3851930.025608203,597036.0
-2695098.626527055,-4298612.570292133,3851925.1693973704,597037.0
-2695096.247556818,-4298611.852147665,3851919.12599458,597038.0
-2695094.0061284155,-4298617.667808079,3851920.9126468,597039.0
-2695091.7634849898,-4298613.601329646,3851918.8504516957,597040.0
-2695093.8700651983,-4298616.593186042,3851920.0719895833,597041.0
-2695086.8767909515,-4298611.625909774,3851916.1270962986,597042.0
-2695088.271116288,-4298617.813753551,3851919.3479829216,597043.0
-2695092.0718700932,-4298624.926933118,3851922.846055334,597044.0
-2695084.8884309437,-4298621.688162571,3851918.847123015,597045.0
-2695083.3049050393,-4298620.0400913255,3851917.4348195097,597046.0
-2695084.8756979904,-4298623.500559794,3851917.5314082797,597047.0
-2695084.116370245,-4298623.684326029,3851911.457839652,597048.0
-2695082.5012882147,-4298624.741058182,3851908.4157731105,597049.0
-2695082.835449506,-4298625.65892473,3851910.659319066,597050.0
-2695081.6877794247,-4298625.3321719235,3851907.494024473,597051.0
-2695088.3387045334,-4298631.309127442,3851907.235501463,597052.0
-2695084.13136347,-4298625.931764655,3851904.4672607947,597053.0
-2695088.495155032,-4298635.109117331,3851909.28773428,597054.0
-2695084.035427526,-4298632.779094279,3851906.2302432125,597055.0
-2695084.9775581416,-4298634.881948789,3851910.297942898,597056.0
-2695082.5593304494,-4298639.686449497,3851908.8718230254,597057.0
-2695076.1549836695,-4298641.829017844,3851908.9162782202,597058.0
-2695083.4067870784,-4298646.566223465,3851918.830897467,597059.0
-2695075.6219705045,-4298644.039353702,3851908.636281946,597060.0
-2695066.824737996,-4298633.176535678,3851904.203700101,597061.0
-2695072.5455289343,-4298639.873312911,3851905.6340070916,597062.0
-2695069.2247670298,-4298637.896970238,3851903.315878872,597063.0
-2695068.256048619,-4298635.752960088,3851900.746366018,597064.0
-2695071.405876127,-4298637.134434551,3851902.4847364617,597065.0
-2695072.7389847254,-4298640.413383999,3851902.7297380916,597066.0
-2695073.2789293607,-4298643.401008683,3851904.6354674427,597067.0
-2695070.626684,-4298644.828059532,3851902.8281005584,597068.0
-2695071.7351220264,-4298648.677997047,3851904.1710900725,597069.0
-2695073.157269349,-4298647.779241508,3851900.489775784,597070.0
-2695074.6293578893,-4298649.497438514,3851901.796565202,597071.0
-2695074.5006940756,-4298652.180206656,3851900.855671438,597072.0
-2695066.098394867,-4298649.104653914,3851900.4633319746,597073.0
-2695064.042368839,-4298648.141147526,3851900.327590481,597074.0
-2695061.760783292,-4298645.929370383,3851894.3570658085,597075.0
-2695058.874747658,-4298650.48665758,3851893.8321717177,597076.0
-2695059.796964854,-4298653.00875321,3851898.141087632,597077.0
-2695059.472623683,-4298650.778709645,3851891.319761484,597078.0
-2695059.933491168,-4298651.252287366,3851889.943121595,597079.0
-2695058.796920805,-4298652.937352437,3851888.255778112,597080.0
-2695057.4636994526,-4298657.250705775,3851887.6236225744,597081.0
-2695058.053605908,-4298660.755654906,3851889.3713218663,597082.0
-2695053.8394030114,-4298660.029615556,3851889.09302366,597083.0
-2695056.576689884,-4298661.1807928,3851888.548073465,597084.0
-2695054.702916182,-4298663.072861068,3851885.2814144,597085.0
-2695051.4258692716,-4298664.309105658,3851884.143761206,597086.0
-2695050.871366184,-4298665.049782064,3851886.106581921,597087.0
-2695048.3623447567,-4298666.53269956,3851884.2449765694,597088.0
-2695047.386195459,-4298665.896715971,3851883.4096734314,597089.0
-2695046.5909265103,-4298667.6444239775,3851883.2757176734,597090.0
-2695046.033286324,-4298668.940086044,3851882.0440255143,597091.0
-2695046.272636942,-4298669.1919210125,3851881.0670392294,597092.0
-2695044.475515038,-4298668.950692512,3851880.6223326996,597093.0
-2695044.218843269,-4298671.757601353,3851883.351891289,597094.0
-2695048.082864557,-4298709.320112684,3851887.1771564656,597095.0
-2695046.806573067,-4298676.246311021,3851882.440096661,597096.0
-2695043.1740237023,-4298674.695577777,3851880.8402855652,597097.0
-2695042.490165124,-4298694.17978665,3851884.291291436,597098.0
-2695033.9040213544,-4298676.889283497,3851874.0544104893,597099.0
-2695037.4396553217,-4298674.904172827,3851874.4260032782,597100.0
-2695040.041382596,-4298675.952608845,3851881.3497139504,597101.0
-2695036.3439780045,-4298674.624222293,3851878.5264719445,597102.0
-2695038.22384824,-4298679.463074007,3851881.125371318,597103.0
-2695037.836334122,-4298683.832296013,3851879.985137995,597104.0
-2695038.1439599674,-4298672.030625948,3851876.898095552,597105.0
-2695041.343172554,-4298698.703534898,3851880.1172292475,597106.0
-2695043.5148437354,-4298702.267146117,3851883.9319154304,597107.0
-2695038.248811981,-4298690.168440913,3851880.9909538934,597108.0
-2695038.873345994,-4298690.698334274,3851882.4488421674,597109.0
-2695035.650815932,-4298694.935784109,3851883.2362039424,597110.0
-2695040.0852970816,-4298694.786529288,3851879.585510031,597111.0
-2695032.782149683,-4298690.519464412,3851877.441810921,597112.0
-2695032.3283815007,-4298686.065084251,3851874.4180930336,597113.0
-2695032.7275014888,-4298688.12725451,3851874.4605571865,597114.0
-2695032.583913729,-4298688.554524445,3851871.4032166717,597115.0
-2695030.723974091,-4298684.993688908,3851864.5862250784,597116.0
-2695031.9300796436,-4298687.016836521,3851865.5334834685,597117.0
-2695037.451815486,-4298682.532767508,3851860.056617531,597118.0
-2695038.709669602,-4298694.573029347,3851868.3316712077,597119.0
-2695040.775125342,-4298696.202943168,3851867.547892892,597120.0
-2695043.838838987,-4298698.63623346,3851868.1632309984,597121.0
-2695046.2410505423,-4298702.365470443,3851867.7352326834,597122.0
-2695042.5369281317,-4298698.205642197,3851857.1396839414,597123.0
-2695042.100360144,-4298699.454753006,3851854.5831473223,597124.0
-2695041.733848644,-4298700.303960441,3851853.3646412096,597125.0
-2695040.795735636,-4298702.048684612,3851851.9466730477,597126.0
-2695040.9871909837,-4298710.88944811,3851857.3821144453,597127.0
-2695040.7948396006,-4298704.33799399,3851853.5415848596,597128.0
-2695037.8356626797,-4298706.081742391,3851852.353437135,597129.0
-2695040.8533892436,-4298707.652384845,3851851.9886471215,597130.0
-2695036.9529476906,-4298705.992167524,3851846.7840221976,597131.0
-2695037.4025648017,-4298709.395261097,3851850.4060734613,597132.0
-2695035.6744707115,-4298710.192594379,3851849.6954433243,597133.0
-2695037.111200161,-4298711.337822681,3851848.5836512106,597134.0
-2695038.0003200914,-4298712.028202491,3851849.7493195552,597135.0
-2695042.0605202536,-4298714.016110094,3851852.074357093,597136.0
-2695035.405236321,-4298719.836415061,3851853.9054941614,597137.0
-2695031.54116332,-4298712.981854378,3851843.4877121956,597138.0
-2695030.9919245867,-4298718.220824625,3851846.95220591,597139.0
-2695030.9711015075,-4298720.091032224,3851844.6585554066,597140.0
-2695035.2763038543,-4298727.042993451,3851850.0013583372,597141.0
-2695030.4885107456,-4298729.015130548,3851847.4428484454,597142.0
-2695029.549058182,-4298723.777550183,3851841.3337915554,597143.0
-2695027.4819915486,-4298723.600780668,3851839.067296965,597144.0
-2695026.554041519,-4298724.571621977,3851838.33370609,597145.0
-2695024.9943620735,-4298725.486149899,3851838.5413645837,597146.0
-2695028.4136832114,-4298730.424323145,3851839.6759034945,597147.0
-2695027.1521493024,-4298736.937527652,3851846.1791880117,597148.0
-2695022.938703356,-4298730.118960218,3851841.189690731,597149.0
-2695020.124187322,-4298731.560760337,3851838.800169844,597150.0
-2695019.894421451,-4298729.349728111,3851836.7485924503,597151.0
-2695019.8633828238,-4298727.94913804,3851836.136359539,597152.0
-2695016.868498748,-4298728.916845461,3851835.2655675174,597153.0
-2695016.8542948137,-4298732.571327847,3851836.9728126395,597154.0
-2695015.0391203947,-4298730.338162872,3851835.7042511804,597155.0
-2695014.473497918,-4298729.037318861,3851832.8095549443,597156.0
-2695015.694101478,-4298732.849569444,3851833.341220809,597157.0
-2695011.0302947084,-4298730.331549796,3851829.7879403085,597158.0
-2695015.1128411023,-4298737.132306791,3851829.4955559056,597159.0
-2695014.312832833,-4298737.848966136,3851829.945118439,597160.0
-2695004.7899942114,-4298744.01636742,3851829.3177748993,597161.0
-2695011.965096898,-4298757.616932373,3851829.167788639,597162.0
-2695012.129840395,-4298757.44212516,3851827.963960374,597163.0
-2695013.569006644,-4298753.330144205,3851829.3483133516,597164.0
-2695014.880410613,-4298752.49551321,3851830.9953249553,597165.0
-2695012.1219757986,-4298751.803974784,3851830.187304745,597166.0
-2695011.7162842676,-4298749.105503887,3851830.4547117655,597167.0
-2695006.0626512407,-4298757.450865462,3851831.055431387,597168.0
-2695003.651404345,-4298756.49844365,3851825.860018895,597169.0
-2694999.2600566437,-4298754.974200956,3851823.2848287653,597170.0
-2695001.9615130383,-4298759.925324845,3851824.346836748,597171.0
-2695009.1563131805,-4298771.848250006,3851827.687488226,597172.0
-2695010.984550626,-4298773.707393896,3851826.26744058,597173.0
-2695007.079897894,-4298772.155119138,3851826.853029283,597174.0
-2695005.2990008653,-4298765.336298629,3851826.499498224,597175.0
-2695006.201543581,-4298768.749656354,3851826.4025344765,597176.0
-2695003.6685275035,-4298768.292854685,3851822.7419213713,597177.0
-2695004.2021001284,-4298774.21649363,3851824.392925142,597178.0
-2695004.123438672,-4298774.7982953545,3851821.8998769084,597179.0
-2695000.8514998616,-4298771.100365491,3851818.0673073665,597180.0
-2695002.4730824544,-4298776.288564043,3851819.5126232635,597181.0
-2695002.756107106,-4298775.3681158,3851817.5600919565,597182.0
-2695002.1708893827,-4298774.208152523,3851818.2173508964,597183.0
-2694999.360370193,-4298774.273433987,3851819.5311446413,597184.0
-2694996.377989711,-4298770.667544348,3851812.3222712213,597185.0
-2694998.3280080343,-4298777.803756813,3851819.2339883614,597186.0
-2694996.8584071933,-4298777.514097009,3851820.1056261472,597187.0
-2694995.073991829,-4298777.651826768,3851813.7652766677,597188.0
-2694996.939154234,-4298783.578981526,3851818.4798514536,597189.0
-2694997.6353827263,-4298788.7098680725,3851819.0496899565,597190.0
-2694995.1839572485,-4298785.174316105,3851812.2776271193,597191.0
-2694991.837939691,-4298783.572398287,3851808.508343404,597192.0
-2694993.438459775,-4298786.8785011945,3851812.7811213033,597193.0
-2694992.9956516507,-4298786.978427451,3851811.183140575,597194.0
-2694995.6390756345,-4298790.815262377,3851815.2779124714,597195.0
-2694991.2301766598,-4298787.903816961,3851810.2873277506,597196.0
-2694991.6246405556,-4298789.329843471,3851810.5099181766,597197.0
-2694992.8995799245,-4298791.686171611,3851811.6918135034,597198.0
-2694992.278520084,-4298791.945269857,3851811.9379104557,597199.0
